Period,rgdp_mex,rgdp_usa,rgdp_can,gexp_mex,gexp_usa,gexp_can,tax_mex,tax_usa,tax_can,ca_mex,ca_usa,ca_can,reer_mex,reer_usa,reer_can,crisis,d_reer_mex,d_reer_usa,d_reer_can
2000/01,16.3495337229706,16.3754668554380,14.1709608523257,13.9922022264343,12.6301800534095,12.5785082354240,12.5231431348907,0.0663802357466,10.8895319025093,-0.0284720688278,-0.0092481059201,0.0052159059903,4.6051701859881,4.6051701859881,4.6051701859881,0.0000000000000,0.0146999092301,0.0210375686107,0.0113628234298
2000/02,16.3645230147342,16.3935089437804,14.1827766175088,14.0042604426524,12.6459280796474,12.5894659537162,12.5376355414437,0.0652551006468,10.8918538701946,-0.0250728166576,-0.0093419711741,0.0056128166134,4.5907287014948,4.6100930772040,4.6295077117438,0.0000000000000,-0.0144414844933,0.0049228912159,0.0243375257557
2000/03,16.3746706346990,16.3945061876500,14.1928950707445,14.0227450460436,12.6439827580954,12.5941236714957,12.5475898100067,0.0637775224568,10.8908874301870,-0.0251696119412,-0.0100111693043,0.0068819934247,4.5939644921949,4.6478997601834,4.6388905602196,0.0000000000000,0.0032357907001,0.0378066829794,0.0093828484759
2000/04,16.3659921472934,16.4004322115853,14.1946056808121,14.0288483941367,12.6344669067119,12.6002105086071,12.5482275564385,0.0634393676196,10.8943773221439,-0.0270010697656,-0.0101505878906,0.0077104371160,4.5733914186698,4.6515139850532,4.6662479183948,0.0000000000000,-0.0205730735251,0.0036142248698,0.0273573581751
2001/01,16.3663082796147,16.3971847342018,14.1998882137420,14.0171763175770,12.6576271299912,12.6129301171835,12.5600781124853,0.0606903515309,10.8737159403715,-0.0255867114573,-0.0101081234079,0.0092875703090,4.5688729224550,4.6336591376204,4.6757028300951,0.0000000000000,-0.0045184962148,-0.0178548474328,0.0094549117003
2001/02,16.3608904588509,16.4033793997297,14.2025794892609,14.0348714078073,12.6808579813537,12.6254373714909,12.5787963596088,0.0575200490612,10.9009807793483,-0.0239091065677,-0.0089876222162,0.0063598355394,4.5717078121928,4.7031765149362,4.6961124743440,0.0000000000000,0.0028348897378,0.0695173773158,0.0204096442490
2001/03,16.3630759620665,16.3993678741488,14.2019131248450,14.0579468471621,12.6878815679137,12.6282801476379,12.6282479318418,0.0371036287910,10.8554653937685,-0.0207948126631,-0.0097026724444,0.0036002683517,4.5657653106635,4.7092636968650,4.6916930806319,0.0000000000000,-0.0059425015293,0.0060871819288,-0.0044193937121
2001/04,16.3566890645016,16.4021371796651,14.2079829585479,14.0753087517262,12.7043266992128,12.6296526830635,12.6353432092756,0.0435532596374,10.8249952018144,-0.0223481305112,-0.0081850048685,0.0028268918091,4.5374313050202,4.7180649838711,4.6971033034148,0.0000000000000,-0.0283340056433,0.0088012870061,0.0054102227829
2002/01,16.3499260760820,16.4103853420133,14.2227161505502,14.0860465931322,12.7345534246925,12.6365685204302,12.6184679791397,0.0273797004683,10.7948331950111,-0.0167606548077,-0.0094244203882,0.0061166540081,4.5387492050326,4.7431072843474,4.7095380847810,0.0000000000000,0.0013179000124,0.0250423004763,0.0124347813662
2002/02,16.3590546085603,16.4165215017768,14.2285925835636,14.0759007990047,12.7640575832689,12.6406498541818,12.7113614634262,0.0234933584142,10.8366118515631,-0.0173762159029,-0.0104396014581,0.0046589402745,4.5626442425964,4.7101300012622,4.6909313461244,0.0000000000000,0.0238950375638,-0.0329772830852,-0.0186067386566
2002/03,16.3668183920835,16.4205486688828,14.2372098425112,14.1027355554280,12.7798694314970,12.6504635515135,12.6339143324007,0.0231966562394,10.8440811530332,-0.0192006465296,-0.0103832839741,0.0035095470309,4.5538607991115,4.6664724185768,4.6695390081599,0.0000000000000,-0.0087834434849,-0.0436575826854,-0.0213923379645
2002/04,16.3691674371203,16.4218543737497,14.2426810571283,14.1172171724821,12.7911108582220,12.6580300416161,12.6517042611451,0.0225967105709,10.8593007389056,-0.0147748933093,-0.0110948244825,0.0031612429655,4.5536097915505,4.6448222672796,4.6804120104703,0.0000000000000,-0.0002510075611,-0.0216501512972,0.0108730023103
2003/01,16.3715651928786,16.4270083012876,14.2481990572792,14.1416755746797,12.8019026763855,12.6689383603694,12.6579991353743,0.0216059793117,10.8463544130512,-0.0088660655711,-0.0119654203048,0.0029157947281,4.5923980044689,4.5756965438313,4.6579997205456,0.0000000000000,0.0387882129185,-0.0691257234484,-0.0224122899247
2003/02,16.3738511742832,16.4359024091987,14.2467233316547,14.1849449524740,12.8193778683881,12.6724791880095,12.6545785769393,0.0200024467933,10.8100811175199,-0.0104884739407,-0.0111817844878,0.0007651165045,4.6582276147649,4.6124650933938,4.6199676741564,0.0000000000000,0.0658296102960,0.0367685495626,-0.0380320463892
2003/03,16.3734528044723,16.4524339695379,14.2504529115903,14.1800822947330,12.8306849335351,12.6750663900139,12.6949925091706,0.0138833401388,10.8498153617506,-0.0057769680292,-0.0110518530298,0.0041476727257,4.6708517383848,4.5929094424376,4.6223929880182,0.0000000000000,0.0126241236199,-0.0195556509562,0.0024253138619
2003/04,16.3843932102711,16.4639083436709,14.2573288101382,14.1785006805592,12.8307133923919,12.6828967126201,12.6578830718324,0.0218019791316,10.8628938911207,-0.0043262750911,-0.0106923777998,0.0044277404697,4.7105036873314,4.5435673009574,4.5893490003874,0.0000000000000,0.0396519489466,-0.0493421414802,-0.0330439876309
2004/01,16.3983369716531,16.4696211592819,14.2645056706215,14.1739942342687,12.8379962554885,12.6893348649235,12.6604643414385,0.0208478303296,10.8720814981259,-0.0038926229570,-0.0113094272471,0.0052653261493,4.6997886845702,4.5626126188720,4.5686404329976,0.0000000000000,-0.0107150027612,0.0190453179146,-0.0207085673897
2004/02,16.4137096895149,16.4773783816635,14.2763138687772,14.1635158716356,12.8490469382131,12.6875260996377,12.5886389959139,0.0228418414712,10.8658182444188,-0.0015215074646,-0.0126863149371,0.0067944235130,4.6741312053053,4.5361952387655,4.5934815896672,0.0000000000000,-0.0256574792649,-0.0264173801065,0.0248411566695
2004/03,16.4115527736010,16.4867468326104,14.2880490966107,14.1440752628309,12.8429222301663,12.6957134472087,12.5372624143850,0.0269261059476,10.8936965664263,-0.0065837568848,-0.0128920923679,0.0058521028798,4.7097085467034,4.5343471917849,4.5829190848957,0.0000000000000,0.0355773413981,-0.0018480469806,-0.0105625047715
2004/04,16.4247290233976,16.4969152324469,14.2952076781519,14.1534481703771,12.8597338693102,12.7011102924956,12.5631035770137,0.0289156870793,10.8930078190871,-0.0121126709784,-0.0141996505757,0.0055344237353,4.7656759278469,4.5365031384874,4.5511562977553,0.0000000000000,0.0559673811435,0.0021559467025,-0.0317627871403
2005/01,16.4263508059969,16.5079628077181,14.2986623697777,14.1648714643361,12.8626913751982,12.6957471531975,12.5791847679452,0.0384155254296,10.9142274009296,-0.0125761679097,-0.0132189543698,0.0022574410066,4.7529331752619,4.5433515941578,4.5404005472848,0.0000000000000,-0.0127427525850,0.0068484556703,-0.0107557504706
2005/02,16.4292508050424,16.5128170515733,14.3058914042998,14.1753441785716,12.8551137069816,12.6992799746075,12.5821944079322,0.0376127786734,10.9037064593779,-0.0058905268631,-0.0137447249952,0.0027722047888,4.7418238601741,4.5723242034266,4.5546048833203,0.0000000000000,-0.0111093150877,0.0289726092688,0.0142043360355
2005/03,16.4376135696191,16.5206425719639,14.3179323684022,14.1910293412694,12.8659826169342,12.7049279095577,12.5804191471548,0.0392337400654,10.9066244160673,-0.0048856266667,-0.0141241458026,0.0055066416514,4.7808913284868,4.5971660172224,4.5651805799172,0.0000000000000,0.0390674683127,0.0248418137958,0.0105756965969
2005/04,16.4541803341881,16.5263057880247,14.3277711516683,14.2082740137566,12.8773992870054,12.7159908577228,12.5995988789458,0.0432231448873,10.9132547408807,-0.0040264308289,-0.0154107312510,0.0085012208766,4.8063705978191,4.5980308872999,4.5801801432352,0.0000000000000,0.0254792693323,0.0008648700775,0.0149995633181
2006/01,16.4716002697026,16.5397023137223,14.3358483968228,14.2217114024269,12.9117804915252,12.7199974618338,12.5939698565133,0.0446901132129,10.9210998440223,-0.0017140315577,-0.0145059150361,0.0046253387534,4.8177928250646,4.6100004215469,4.5661885573194,0.0000000000000,0.0114222272455,0.0119695342471,-0.0139915859158
2006/02,16.4812883215429,16.5421551403875,14.3363647273464,14.2122775710903,12.8914330947644,12.7305999707931,12.6484714609759,0.0458565081684,10.9335504504087,-0.0056148722222,-0.0147765120415,0.0030381373783,4.8361530671019,4.5480790434920,4.5534279892424,0.0000000000000,0.0183602420373,-0.0619213780550,-0.0127605680770
2006/03,16.4840690526435,16.5436585715494,14.3391532905351,14.2038292812732,12.9007626656025,12.7338320795868,12.6594420825387,0.0456923871544,10.9344252438620,-0.0046788248772,-0.0155590346136,0.0032785447355,4.8308989804615,4.5709260632806,4.5497388203664,0.0000000000000,-0.0052540866404,0.0228470197886,-0.0036891688760
2006/04,16.4865494498814,16.5520602949819,14.3431313499752,14.2109873764686,12.8881715908246,12.7401009920639,12.5645200122005,0.0451792648772,10.9645794086336,-0.0016534649345,-0.0136290627844,0.0035220007869,4.8130977215121,4.5853441650945,4.5380770677910,0.0000000000000,-0.0178012589493,0.0144181018139,-0.0116617525754
2007/01,16.4935194322262,16.5549919819911,14.3495072471106,14.2214520587933,12.8871306936079,12.7440882486734,12.6381508196292,0.0447857787167,10.9467830864025,-0.0152031242700,-0.0139087529150,0.0025657995083,4.7826347632321,4.5726492966158,4.5398733961641,0.0000000000000,-0.0304629582801,-0.0126948684787,0.0017963283731
2007/02,16.5012453371903,16.5613560336879,14.3591496816923,14.2377809698570,12.8953185577404,12.7487544305864,12.7109165533658,0.0455355690934,10.9839815648677,-0.0130035937282,-0.0132746805041,0.0037460072611,4.8390928925687,4.5713540678589,4.5192831399146,0.0000000000000,0.0564581293366,-0.0012952287569,-0.0205902562494
2007/03,16.5075000357260,16.5673610341031,14.3633394381426,14.2516953989866,12.9064151408883,12.7625979485472,12.6816964877178,0.0411054099607,10.9660636643007,-0.0050908514049,-0.0119439556405,0.0007723188780,4.8781871167370,4.5623744852387,4.4956531710190,0.0000000000000,0.0390942241683,-0.0089795826202,-0.0236299688957
2007/04,16.5114133412421,16.5734389660233,14.3644749636531,14.2505990174289,12.9204407915003,12.7629446727945,12.6905116280725,0.0396612775838,10.9380488205745,-0.0030802734614,-0.0113652852901,0.0011785544229,4.9193137688164,4.5528762929000,4.4638250920493,1.0000000000000,0.0411266520794,-0.0094981923387,-0.0318280789697
2008/01,16.5093384676660,16.5693563487319,14.3652410757872,14.2493648259687,12.9393761617225,12.7718579343253,12.6252093461105,0.0348381107777,10.9468480178368,-0.0119164303075,-0.0122620520889,0.0022543266459,4.8775264791672,4.5447477800719,4.4434125055561,1.0000000000000,-0.0417872896492,-0.0081285128281,-0.0204125864932
2008/02,16.5170881512012,16.5750629882923,14.3688512701578,14.2635455797818,12.9706407464599,12.7934536726168,12.5916818591463,0.0124218158296,10.8867358694973,-0.0116724704463,-0.0120689987294,0.0033205202188,4.8627180198409,4.5756783458309,4.4250199406553,1.0000000000000,-0.0148084593263,0.0309305657590,-0.0183925649008
2008/03,16.5202436707544,16.5697801295121,14.3770182693690,14.2867165917782,12.9620838159017,12.7930951296316,12.5516683061386,0.0219957058860,10.8817986989474,-0.0153330817734,-0.0121982107593,0.0024042320149,4.8399471037175,4.6042992085246,4.4450426261027,1.0000000000000,-0.0227709161234,0.0286208626937,0.0200226854474
2008/04,16.5037803958331,16.5477073364279,14.3653553361104,14.3246978802655,12.9700301993313,12.8074800149273,12.6618146948178,0.0110327016154,10.8649283643762,-0.0231006720595,-0.0108260045579,-0.0067298450561,4.7302745887431,4.4414548068031,4.5300129013872,1.0000000000000,-0.1096725149744,-0.1628444017216,0.0849702752845
2009/01,16.4511572774399,16.5359816329732,14.3424992526927,14.3171308509297,12.9986377153407,12.8075950966629,12.7153730644483,-0.0159175785351,10.8872571309437,-0.0067767840444,-0.0069119232867,-0.0068486904970,4.7141518454166,4.3581029130792,4.5536029339608,1.0000000000000,-0.0161227433265,-0.0833518937239,0.0235900325736
2009/02,16.4363531026478,16.5342878178913,14.3315266877172,14.3239129553259,13.0257274398413,12.8153870284242,12.6921536551067,-0.0294940573953,10.8293101402563,-0.0063732080235,-0.0060273867556,-0.0070656020583,4.7649657795211,4.4294220739537,4.5142331179614,1.0000000000000,0.0508139341045,0.0713191608745,-0.0393698159994
2009/03,16.4687403787454,16.5379005838938,14.3360159809435,14.3456665762307,13.0359128356667,12.8206905559254,12.7053900244454,-0.0278634014729,10.8515869634600,-0.0208046633159,-0.0062372843597,-0.0083033361311,4.8094370879541,4.4252468165947,4.4824140316114,1.0000000000000,0.0444713084330,-0.0041752573590,-0.0318190863500
2009/04,16.4851878446324,16.5485235790500,14.3476100791188,14.3450940028916,13.0589154625848,12.8288536906792,12.6704661878192,-0.0250428495921,10.8610094821709,-0.0000113325197,-0.0068985224196,-0.0068809673312,4.8360107458400,4.4236049350863,4.4599989061821,0.0000000000000,0.0265736578859,-0.0016418815084,-0.0224151254293
2010/01,16.4955944626844,16.5535116527149,14.3596013109321,14.3452010794948,13.0866023251015,12.8377725222136,12.7327906878959,-0.0279209523366,10.8382136190659,0.0011915483472,-0.0068780155236,-0.0081008155559,4.8577658475714,4.4650935541409,4.4670888319001,0.0000000000000,0.0217551017315,0.0414886190546,0.0070899257181
2010/02,16.5066491009416,16.5631421763890,14.3648202774937,14.3689538221822,13.1161808157324,12.8366340637441,12.7478457525227,-0.0257200958626,10.8581197981278,-0.0026492688284,-0.0073794026459,-0.0087718661537,4.8795945341912,4.5002726722396,4.4753888597249,0.0000000000000,0.0218286866197,0.0351791180987,0.0083000278247
2010/03,16.5159529083708,16.5708438834598,14.3718822323060,14.3844519907040,13.1098914558014,12.8401702132955,12.7832984146804,-0.0232650369627,10.8256896992949,-0.0027508237485,-0.0076174415171,-0.0120303451721,4.8661269868213,4.4766367732546,4.4603373413377,0.0000000000000,-0.0134675473698,-0.0236358989850,-0.0150515183872
2010/04,16.5236582168956,16.5760263826742,14.3829953042784,14.3829726571818,13.1040548613532,12.8470709025985,12.7845214829632,-0.0206071130740,10.8396035154775,-0.0129420355933,-0.0065544974141,-0.0067562008242,4.8772521912874,4.4953412034548,4.4256532302317,0.0000000000000,0.0111252044661,0.0187044302002,-0.0346841111059
2011/01,16.5312268569364,16.5736143152962,14.3905203901065,14.3896394760343,13.0966623993433,12.8478896889186,12.7412847280738,-0.0126563338276,10.8676776509409,-0.0063657457429,-0.0076641961596,-0.0077131013975,4.8950926718913,4.5133033204099,4.4135189015256,0.0000000000000,0.0178404806038,0.0179621169550,-0.0121343287062
2011/02,16.5366014676470,16.5803719385535,14.3924665601904,14.3978800901885,13.0801487331336,12.8516564091585,12.7005466423905,-0.0113075111192,10.8760408179216,-0.0099800580328,-0.0076327604071,-0.0077932689794,4.9003189716406,4.5269844240371,4.3887576432979,0.0000000000000,0.0052262997494,0.0136811036272,-0.0247612582277
2011/03,16.5558118223133,16.5799841917628,14.4061686519208,14.4255080359010,13.0392894725676,12.8560147860377,12.6996003241226,-0.0114613149386,10.8895112306252,-0.0184199821877,-0.0067452467504,-0.0055567750881,4.8870408311885,4.4861466475574,4.3920880051312,0.0000000000000,-0.0132781404522,-0.0408377764797,0.0033303618334
2011/04,16.5623490301382,16.5911385319958,14.4140129373065,14.4160819842801,13.0635775219254,12.8582024999939,12.7790745046769,-0.0091372023966,10.8785506003908,-0.0058871704349,-0.0068313026516,-0.0061058090142,4.8600117056463,4.3982010436601,4.4295006213369,0.0000000000000,-0.0270291255422,-0.0879456038973,0.0374126162057
2012/01,16.5688122825506,16.5992844918424,14.4146536054694,14.4418542810130,13.0716992325163,12.8595195979879,12.6619027455144,-0.0058700624265,10.8539365959113,-0.0144776834686,-0.0070275243057,-0.0072650844021,4.8781510093682,4.4486971341477,4.4239535214469,0.0000000000000,0.0181393037219,0.0504960904876,-0.0055470998900
2012/02,16.5775218008708,16.6038327327642,14.4179099352342,14.4569222725990,13.0688713177482,12.8568002018722,12.6646394834905,-0.0050799864010,10.8916209793920,-0.0069727021689,-0.0067395894737,-0.0095261970419,4.8744448234859,4.4199065317255,4.4382385475377,0.0000000000000,-0.0037061858823,-0.0287906024222,0.0142850260908
2012/03,16.5831529563248,16.6055800351180,14.4192711793850,14.4562212418396,13.0657676650812,12.8629758779723,12.7612123176218,-0.0035050007537,10.8898573840065,-0.0148039417877,-0.0060199559255,-0.0094437124584,4.8877508171405,4.4581964791713,4.4359765676643,0.0000000000000,0.0133059936546,0.0382899474458,-0.0022619798734
2012/04,16.5916682129041,16.6066778130139,14.4213368590982,14.4716194213729,13.0597796823984,12.8622964719855,12.7461556745383,0.0004568102114,10.9005275866637,-0.0253575460585,-0.0057358658492,-0.0090972981415,4.8833156003621,4.4728690817382,4.4245097236874,0.0000000000000,-0.0044352167784,0.0146726025669,-0.0114668439769
2013/01,16.5941376821249,16.6153182719801,14.4302669157373,14.4694932809032,13.0387631619024,12.8517691394200,12.7914236907106,0.0072291562056,10.8729353525369,-0.0226364419691,-0.0054436792941,-0.0080555443074,4.8646028773991,4.4996737799290,4.4279246354599,0.0000000000000,-0.0187127229630,0.0268046981908,0.0034149117725
2013/02,16.5885630304811,16.6167111536675,14.4360537118005,14.4806751823419,13.0290371961566,12.8473131857497,12.8757103831458,0.0087637685588,10.8926472216581,-0.0292586354075,-0.0052714589049,-0.0082683484293,4.8518456013312,4.5338124536580,4.4316026780248,0.0000000000000,-0.0127572760679,0.0341386737290,0.0036780425650
2013/03,16.5978868343674,16.6245965164239,14.4441704160760,14.5018100924209,13.0244616189531,12.8523116398887,12.8943438004097,0.0084784710226,10.9125589100310,-0.0219980942254,-0.0049832739104,-0.0073529565558,4.8394425179845,4.5006818321543,4.4397754839062,0.0000000000000,-0.0124030833468,-0.0331306215037,0.0081728058814
2013/04,16.6034465816079,16.6316830574890,14.4546212112273,14.5128213529507,13.0198790406428,12.8584447054713,12.9146446392565,0.0097299883722,10.9381203858725,-0.0262062779466,-0.0043177663735,-0.0077485976068,4.8223160761408,4.4928801225382,4.4299622934670,0.0000000000000,-0.0171264418437,-0.0078017096161,-0.0098131904392
2014/01,16.6103295494673,16.6281758169397,14.4562543545309,14.5022336928891,13.0262151293300,12.8613128496068,12.9339371209167,0.0135754891092,10.9560227257228,-0.0222662361707,-0.0052052651872,-0.0060123700503,4.7757684169752,4.4887077637333,4.4416638858678,0.0000000000000,-0.0465476591656,-0.0041723588049,0.0117015924008
2014/02,16.6228448533788,16.6409353557675,14.4653461892994,14.5022372650269,13.0219249812107,12.8575719698066,12.9531706681850,0.0128888981276,10.9322557627841,-0.0249824776834,-0.0049119024403,-0.0051377889000,4.7863814297310,4.5053698030886,4.4326774661976,0.0000000000000,0.0106130127557,0.0166620393552,-0.0089864196702
2014/03,16.6265244016101,16.6525176378723,14.4748910053463,14.5340007253555,13.0324879481499,12.8580331817599,12.9546858348722,0.0116096130653,10.9548891854430,-0.0129642735560,-0.0049948634760,-0.0047418005435,4.7928751975653,4.5094858561993,4.4415772360488,0.0000000000000,0.0064937678343,0.0041160531108,0.0088997698512
2014/04,16.6368828303662,16.6569975222138,14.4817869303874,14.5407804293460,13.0397298046209,12.8549962193080,13.0402037649861,0.0126664328997,10.9519147712624,-0.0189513955620,-0.0057119677747,-0.0073035794441,4.7696912143648,4.4834244301826,4.4791396173378,0.0000000000000,-0.0231839832005,-0.0260614260168,0.0375623812890
2015/01,16.6423378308490,16.6650977627689,14.4762765821857,14.5676683432705,13.0530467752259,12.8685337887578,13.2266777802273,0.0156271225480,10.9760659577253,-0.0218638980899,-0.0054581509969,-0.0097359270272,4.7035908811311,4.4314974458594,4.5261095883750,0.0000000000000,-0.0661003332337,-0.0519269843231,0.0469699710372
2015/02,16.6538643349367,16.6708810217586,14.4735511507393,14.5569506543882,13.0533628367674,12.8695798705557,13.1632488859327,0.0164566242602,11.0010709137935,-0.0262027289265,-0.0054417554853,-0.0083902625799,4.7157943373357,4.4097715689486,4.5329457718651,0.0000000000000,0.0122034562046,-0.0217258769109,0.0068361834901
2015/03,16.6670887971986,16.6741095312343,14.4770819284894,14.5622502058013,13.0642486902334,12.8753599291958,13.2105871544098,0.0141772855788,11.0116751513055,-0.0313570988804,-0.0060042289802,-0.0078381139348,4.6661573465723,4.3570473009895,4.5652361808113,0.0000000000000,-0.0496369907634,-0.0527242679591,0.0322904089462
2015/04,16.6636050009010,16.6755708065171,14.4778304220586,14.5636842958342,13.0708849889567,12.8725883350892,13.2271069453273,0.0128762264225,11.0230616040112,-0.0280540232965,-0.0054214567725,-0.0089939146851,4.6551586452022,4.3489196914482,4.5809642847145,0.0000000000000,-0.0109987013701,-0.0081276095413,0.0157281039032
2016/01,16.6693419846601,16.6814453164316,14.4833004425808,14.5652806395891,13.0785929993913,12.8807528564060,13.2792374458548,0.0097378572709,11.0345182982307,-0.0216301359696,-0.0056004806031,-0.0093283694118,4.6324320079170,4.2827863948156,4.5964182157137,0.0000000000000,-0.0227266372852,-0.0661332966326,0.0154539309992
2016/02,16.6735564620526,16.6844646417446,14.4783711965443,14.5647466209680,13.0787582491501,12.8913464119515,13.2877800156243,0.0093420147212,11.0105273614573,-0.0278963533631,-0.0053619461447,-0.0088939301312,4.6882971122557,4.2709882412721,4.5720524449661,0.0000000000000,0.0558651043387,-0.0117981535435,-0.0243657707475
2016/03,16.6842323249933,16.6904578006298,14.4886305260107,14.5655516866243,13.0784360302979,12.8911523715124,13.2898054158520,0.0107208031505,11.0118576089063,-0.0230733004724,-0.0052787211921,-0.0080627094162,4.6767655923780,4.2393604718344,4.5810381337954,0.0000000000000,-0.0115315198777,-0.0316277694377,0.0089856888292
2016/04,16.6944304333519,16.6954143844085,14.4942296524719,14.5560573926724,13.0828687805792,12.8932671439807,13.3116546614357,0.0095339840314,11.0244792631514,-0.0194234357671,-0.0048311801788,-0.0046913386650,4.6657953113414,4.2013015913484,4.6158720519313,0.0000000000000,-0.0109702810366,-0.0380588804860,0.0348339181359
2017/01,16.6991910628533,16.7001225937947,14.5050402031261,14.5438033651761,13.0798885892334,12.9035678596770,13.2287226789616,0.0054582583443,11.0434416935754,-0.0270608929360,-0.0043939011288,-0.0059660594974,4.6768676010502,4.1911406356697,4.6251061347353,0.0000000000000,0.0110722897088,-0.0101609556787,0.0092340828040
2017/02,16.7023788588923,16.7057046334092,14.5152186684759,14.5443447778475,13.0733204875496,12.9043665589096,13.3029219898509,0.0057809585715,11.0629739544056,-0.0118841745606,-0.0053723937484,-0.0070224560850,4.6481885699420,4.2920082152836,4.5963765288394,0.0000000000000,-0.0286790311082,0.1008675796138,-0.0287296058959
2017/03,16.7000039212519,16.7128703977967,14.5194285247910,14.5484524042148,13.0775927177306,12.9115139427836,13.3171485036382,0.0073859741037,11.0664234154960,-0.0192845671894,-0.0042410173734,-0.0078570748224,4.7049162388022,4.3277521415246,4.5617590175762,0.0000000000000,0.0567276688602,0.0357439262410,-0.0346175112632
2017/04,16.7124910441564,16.7222304538615,14.5245950620121,14.5664950015971,13.0885090256305,12.9207709239204,13.2649291150476,0.0106780854867,11.0646463098081,-0.0164354880895,-0.0043388717355,-0.0071635639979,4.6924138799315,4.2729805268116,4.5710371235655,0.0000000000000,-0.0125023588707,-0.0547716147129,0.0092781059893
2018/01,16.7236318029962,16.7298300440472,14.5311445053906,14.5723425950101,13.1077470168914,12.9305489051268,13.2538523730045,0.0032524783411,11.0907009410601,-0.0152167656914,-0.0047465676698,-0.0068277463358,4.6855361965651,4.2711306651370,4.5440563626227,0.0000000000000,-0.0068776833664,-0.0018498616746,-0.0269807609428
2018/02,16.7235322681848,16.7381345748671,14.5375945026800,14.5753026728641,13.1086778805690,12.9404073537950,13.3004602757495,0.0018185684786,11.1080667702676,-0.0193462572035,-0.0045299161600,-0.0056294541499,4.6717734121674,4.2533646524504,4.5673318527294,0.0000000000000,-0.0137627843977,-0.0177660126866,0.0232754901067
2018/03,16.7282138737225,16.7429425237251,14.5444142852988,14.5675191929037,13.1195135087688,12.9439445948696,13.3252199953276,0.0028824582985,11.1331718789621,-0.0229888457814,-0.0057594834079,-0.0040759929690,4.6747933524001,4.2985904278173,4.5946515017780,0.0000000000000,0.0030199402327,0.0452257753669,0.0273196490485
2018/04,16.7251305099823,16.7451714561597,14.5471748388154,14.5599435416792,13.1143648762888,12.9509817606487,13.3278326558410,0.0030159525208,11.1467860073540,-0.0245643907240,-0.0060713495468,-0.0073142825400,4.6693976023464,4.2709462167029,4.6101204275486,0.0000000000000,-0.0053957500537,-0.0276442111144,0.0154689257707
2019/01,16.7259623647826,16.7511315622888,14.5480568011569,14.5542000505872,13.1224360864669,12.9534522968638,13.2912064831831,0.0019008083721,11.1160985773556,-0.0108899892646,-0.0059704260381,-0.0079386470213,4.6587236352019,4.2999059302057,4.5985463901216,0.0000000000000,-0.0106739671445,0.0289597135028,-0.0115740374270
2019/02,16.7220935110264,16.7590295351112,14.5586914149260,14.5436704113944,13.1326594436179,12.9559214689594,13.3433562327748,0.0032082361874,11.1167747932594,0.0075051855683,-0.0057621451223,-0.0031409266643,4.6572081156630,4.3107346391447,4.6061547575243,0.0000000000000,-0.0015155195389,0.0108287089390,0.0076083674027
2019/03,16.7272251323373,16.7658611344196,14.5632022669180,14.5448778001431,13.1383869807799,12.9596726684474,13.3036296101315,0.0018458022716,11.1103921808928,-0.0046438182608,-0.0054154383576,-0.0054450880006,4.6753401951489,4.3013224502845,4.6140891894857,0.0000000000000,0.0181320794859,-0.0094121888602,0.0079344319614
2019/04,16.7180917379040,16.7705411422610,14.5641458971531,14.5611840740402,13.1378827004808,12.9662263928460,13.2872118424224,0.0038299182215,11.1139771710133,-0.0060360964182,-0.0048246464017,-0.0038958689281,4.6721023926087,4.3134772502263,4.6117412329690,0.0000000000000,-0.0032378025402,0.0121547999419,-0.0023479565166